"","SpecID","PassNonPass","IOCOrder","BLFamilyLatin","BLFamilyEnglish","BLFamSequID","Taxo","Scientific","English","Diet.Inv","Diet.Vend","Diet.Vect","Diet.Vfish","Diet.Vunk","Diet.Scav","Diet.Fruit","Diet.Nect","Diet.Seed","Diet.PlantO","Diet.5Cat","Diet.Source","Diet.Certainty","Diet.EnteredBy","ForStrat.watbelowsurf","ForStrat.wataroundsurf","ForStrat.ground","ForStrat.understory","ForStrat.midhigh","ForStrat.canopy","ForStrat.aerial","PelagicSpecialist","ForStrat.Source","ForStrat.SpecLevel","ForStrat.EnteredBy","Nocturnal","BodyMass.Value","BodyMass.Source","BodyMass.SpecLevel","BodyMass.Comment","Record.Comment","scientificName","assessmentId","internalTaxonId","kingdomName","phylumName","orderName","className","familyName","genusName","speciesName","authority","redlistCategory","populationTrend","scopes"
"6124",10616,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops fuscicapilla","Capped White-eye",50,0,0,0,0,0,50,0,0,0,"Omnivore","Ref_13","A","Carolina",0,0,0,0,60,40,0,0,"Ref_41; Ref_39",1,"Jessica",0,11.2,"Dunning08",1,"","","Zosterops fuscicapilla",94403617,103891978,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","fuscicapilla","Salvadori, 1875","Least Concern","Unknown","Global"
"6125",10617,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops buruensis","Buru Yellow White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,0,33,33,33,0,0,"Ref_41",1,"Christian",0,11.95,"Dunning08",1,"","","Zosterops buruensis",94403776,22714151,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","buruensis","Salvadori, 1878","Least Concern","Unknown","Global"
"6126",10618,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops kuehni","Ambon Yellow White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,0,0,30,70,0,0,"Ref_41",1,"Christian",0,12,"PrimScale",1,"MarceloR","","Zosterops kuehni",117490529,22714155,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","kuehni","Hartert, 1906","Near Threatened","Decreasing","Global"
"6127",10619,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops novaeguineae","New Guinea White-eye",40,0,0,0,0,0,30,0,30,0,"Omnivore","Ref_13","A","Carolina",0,0,0,0,60,40,0,0,"Ref_41; Ref_39",1,"Jessica",0,12.5,"Dunning08",1,"","","Zosterops novaeguineae",94404212,22714159,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","novaeguineae","Salvadori, 1878","Least Concern","Unknown","Global"
"6128",10620,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops luteus","Australian Yellow White-eye",70,0,0,0,0,0,10,10,10,0,"Invertebrate","Ref_13","A","Carolina",0,0,0,20,20,60,0,0,"Ref_49",1,"Christian",0,9.7,"Dunning08",1,"","","Zosterops luteus",94404375,22714163,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","luteus","Gould, 1843","Least Concern","Stable","Global"
"6129",10622,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops griseotinctus","Louisiade White-eye",30,0,0,0,0,0,40,20,10,0,"FruiNect","Ref_13","A","Carolina",0,0,0,50,50,0,0,0,"Genus",1,"Christian",0,12,"PrimScale",1,"MarceloR","","Zosterops griseotinctus",94404545,22714168,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","griseotinctus","Gray, 1858","Least Concern","Unknown","Global"
"6130",10623,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops rennellianus","Rennell White-eye",60,0,0,0,0,0,30,0,10,0,"Invertebrate","Ref_13","A","Carolina",0,0,0,50,50,0,0,0,"Genus",1,"Christian",0,10.57,"GenAvg",0,"","","Zosterops rennellianus",156831882,22714172,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","rennellianus","Murphy, 1929","Least Concern","Decreasing","Global"
"6131",10624,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops vellalavella","Banded White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,0,50,50,0,0,0,"Genus",1,"Christian",0,10.57,"GenAvg",0,"","","Zosterops vellalavella",94404857,22714176,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","vellalavella","Hartert, 1908","Near Threatened","Unknown","Global"
"6132",10625,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops splendidus","Ranongga White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,0,50,50,0,0,0,"Genus",1,"Christian",0,10.57,"GenAvg",0,"","","Zosterops splendidus",94405043,22714180,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","splendidus","Hartert, 1929","Vulnerable","Decreasing","Global"
"6133",10626,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops luteirostris","Splendid White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,0,50,50,0,0,0,"Genus",1,"Christian",0,10.57,"GenAvg",0,"","","Zosterops luteirostris",94405293,22714185,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","luteirostris","Hartert, 1904","Endangered","Decreasing","Global"
"6134",10627,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops kulambangrae","Solomons White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,0,50,50,0,0,0,"Genus",1,"Christian",0,10.57,"GenAvg",0,"","","Zosterops kulambangrae",94405569,22714191,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","kulambangrae","Rothschild & Hartert, 1901","Least Concern","Decreasing","Global"
"6135",10628,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops murphyi","Hermit White-eye",60,0,0,0,0,0,40,0,0,0,"Invertebrate","Ref_13","A","Carolina",0,0,0,50,50,0,0,0,"Genus",1,"Christian",0,10.57,"GenAvg",0,"","","Zosterops murphyi",94405723,22714196,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","murphyi","Hartert, 1929","Least Concern","Decreasing","Global"
"6136",10629,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops metcalfii","Yellow-throated White-eye",70,0,0,0,0,0,30,0,0,0,"Invertebrate","Ref_13","A","Carolina",0,0,0,20,60,20,0,0,"Coates 85",1,"Christian",0,14,"Dunning08",1,"","","Zosterops metcalfii",94405882,22714199,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","metcalfii","Tristram, 1894","Least Concern","Decreasing","Global"
"6137",10630,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops rendovae","Grey-throated White-eye",10,0,0,0,0,0,50,0,40,0,"Omnivore","Ref_13","A","Carolina",0,0,0,50,50,0,0,0,"Genus",1,"Christian",0,17.19,"Dunning08",1,"","","Zosterops rendovae",113129959,103892086,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","rendovae","Tristram, 1882","Least Concern","Decreasing","Global"
"6138",10632,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops stresemanni","Malaita White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,0,50,50,0,0,0,"Genus",1,"Christian",0,10.57,"GenAvg",0,"","","Zosterops stresemanni",94406218,22714205,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","stresemanni","Mayr, 1931","Least Concern","Stable","Global"
"6139",10633,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops sanctaecrucis","Santa Cruz White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,0,50,50,0,0,0,"Genus",1,"Christian",0,14,"PrimScale",1,"MarceloR","","Zosterops sanctaecrucis",94406386,22714208,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","sanctaecrucis","Tristram, 1894","Least Concern","Unknown","Global"
"6140",10634,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops lateralis","Silvereye",40,0,0,0,0,0,30,20,0,10,"Omnivore","Ref_13","A","Carolina",0,0,10,50,20,20,0,0,"Ref_37",1,"Jessica",0,12.68,"Dunning08",1,"","","Zosterops lateralis",111781721,22714212,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","lateralis","(Latham, 1801)","Least Concern","Stable","Global"
"6141",10642,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops tenuirostris","Slender-billed White-eye",40,0,0,0,0,0,30,30,0,0,"FruiNect","Ref_13","A","Carolina",0,0,20,50,20,10,0,0,"Ref_37",1,"Christian",0,17.2,"Dunning08",1,"","","Zosterops tenuirostris",95227692,22714226,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","tenuirostris","Gould, 1837","Near Threatened","Stable","Global"
"6142",10643,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops albogularis","White-chested White-eye",50,0,0,0,0,0,50,0,0,0,"Omnivore","Ref_13","A","Carolina",0,0,10,50,20,20,0,0,"Ref_37",1,"Christian",0,16,"PrimScale",1,"MarceloR","","Zosterops albogularis",130968395,22714229,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","albogularis","Gould, 1837","Critically Endangered","Decreasing","Global"
"6143",10644,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops inornatus","Large Lifu White-eye",40,0,0,0,0,0,20,30,0,10,"Omnivore","Ref_13","A","Carolina",0,0,0,50,50,0,0,0,"Genus",1,"Christian",0,10.57,"GenAvg",0,"","","Zosterops inornatus",94407531,22714234,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","inornatus","Layard, 1878","Least Concern","Unknown","Global"
"6144",10645,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops explorator","Layard's White-eye",80,0,0,0,0,0,20,0,0,0,"Invertebrate","Ref_13","A","Carolina",0,0,0,50,50,0,0,0,"Ref_42",1,"Jessica",0,10.5,"Dunning08",1,"","","Zosterops explorator",94407690,22714238,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","explorator","Layard, 1875","Least Concern","Unknown","Global"
"6145",10646,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops flavifrons","Yellow-fronted White-eye",30,0,0,0,0,0,20,20,20,10,"Omnivore","Ref_13","A","Carolina",0,0,10,30,30,30,0,0,"Doughty etal 1999",1,"Christian",0,10.7,"Dunning08",1,"","","Zosterops flavifrons",94407859,22714242,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","flavifrons","(Gmelin, 1789)","Least Concern","Unknown","Global"
"6146",10647,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops xanthochroa","Green-backed White-eye",50,0,0,0,0,0,50,0,0,0,"Omnivore","Ref_13","A","Carolina",0,0,0,50,50,0,0,0,"Genus",1,"Christian",0,10.3,"Dunning08",1,"","","Zosterops xanthochroa",94408046,22714246,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","xanthochroa","Gray, 1859","Least Concern","Decreasing","Global"
"6147",10648,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops minutus","Small Lifu White-eye",40,0,0,0,0,0,30,0,30,0,"Omnivore","Ref_13","A","Carolina",0,0,0,50,50,0,0,0,"Genus",1,"Christian",0,10.57,"GenAvg",0,"","","Zosterops minutus",94408201,22714254,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","minutus","Layard, 1878","Least Concern","Unknown","Global"
"6148",10649,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops samoensis","Samoan White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,0,20,20,60,0,0,"Ref_42",1,"Other",0,10.57,"GenAvg",0,"","","Zosterops samoensis",94408375,22714258,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","samoensis","Murphy & Mathews, 1929","Vulnerable","Stable","Global"
"6149",10650,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops finschii","Dusky White-eye",40,0,0,0,0,0,20,30,0,10,"Omnivore","Ref_13","A","Carolina",0,0,0,40,60,0,0,0,"Ref_42",1,"Jessica",0,10.57,"GenAvg",0,"","","Zosterops finschii",94408622,22714261,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","finschii","(Hartlaub, 1868)","Least Concern","Stable","Global"
"6150",10651,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops cinereus","Grey-brown White-eye",20,0,0,0,0,0,40,0,40,0,"Omnivore","Ref_13","A","Carolina",0,0,0,40,60,0,0,0,"Ref_42",1,"Jessica",0,11.2,"Dunning08",1,"","","Zosterops cinereus",113132733,103892693,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","cinereus","(Kittlitz, 1832)","Least Concern","Stable","Global"
"6151",10654,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops oleagineus","Yap Olive White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,0,0,100,0,0,0,"Ref_42",1,"Jessica",0,10.57,"GenAvg",0,"","","Zosterops oleagineus",131658619,22714267,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","oleagineus","Hartlaub & Finsch, 1872","Near Threatened","Decreasing","Global"
"6152",10656,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Rukia longirostra","Long-billed White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D2","Carolina",0,0,0,0,20,80,0,0,"Ref_42",1,"Jessica",0,21,"GenAvg",0,"","","Rukia longirostra",94409249,22714271,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Rukia","longirostra","(Takatsukasa & Yamashina, 1931)","Near Threatened","Decreasing","Global"
"6153",10657,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Rukia ruki","Faichuk White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D2","Carolina",0,0,0,0,30,70,0,0,"Ref_42",1,"Jessica",0,21,"PrimScale",1,"MarceloR","","Rukia ruki",94409511,22714275,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Rukia","ruki","(Hartert, 1897)","Endangered","Decreasing","Global"
"6154",10658,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Cleptornis marchei","Golden White-eye",20,0,0,0,0,0,40,10,20,10,"Omnivore","Ref_13","A","Carolina",0,0,0,0,70,30,0,0,"Ref_42",1,"Jessica",0,20.2,"Dunning08",1,"","","Cleptornis marchei",127838131,22714282,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Cleptornis","marchei","(Oustalet, 1889)","Critically Endangered","Decreasing","Global"
"6155",10663,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Tephrozosterops stalkeri","Bicoloured White-eye",30,0,0,0,0,0,30,0,40,0,"Omnivore","Ref_13","A","Carolina",0,0,0,40,40,20,0,0,"Ref_41",1,"Christian",0,17.74,"Dunning08",1,"","","Tephrozosterops stalkeri",132105795,22714285,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Tephrozosterops","stalkeri","(Ogilvie-Grant, 1910)","Least Concern","Decreasing","Global"
"6156",10664,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Madanga ruficollis","Rufous-throated White-eye",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_13","C","Carolina",0,0,0,40,40,20,0,0,"Ref_41",1,"Christian",0,15,"PrimScale",1,"MarceloR","","Madanga ruficollis",94410227,22714290,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","MOTACILLIDAE","Madanga","ruficollis","Rothschild & Hartert, 1923","Endangered","Decreasing","Global"
"6157",10675,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Heleia crassirostris","Thick-billed White-eye",40,0,0,0,0,0,20,30,0,10,"Omnivore","Ref_13","D1","Carolina",0,0,0,50,50,0,0,0,"Ref_41",1,"Christian",0,19,"PrimScale",1,"MarceloR","","Heleia crassirostris",94411625,22714323,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Heleia","crassirostris","(Hartert, 1897)","Least Concern","Decreasing","Global"
"6158",10676,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Heleia muelleri","Spot-breasted White-eye",60,0,0,0,0,0,40,0,0,0,"Invertebrate","Ref_13","A","Carolina",0,0,0,0,50,50,0,0,"Ref_41",1,"Christian",0,19,"PrimScale",1,"MarceloR","","Heleia muelleri",94411787,22714327,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Heleia","muelleri","Hartlaub, 1865","Near Threatened","Decreasing","Global"
"6159",10682,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Megazosterops palauensis","Giant White-eye",40,0,0,0,0,0,40,20,0,0,"FruiNect","Ref_13","A","Carolina",0,0,0,40,60,0,0,0,"Ref_42",1,"Other",0,31,"PrimScale",1,"MarceloR","","Megazosterops palauensis",156388176,22714341,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Megazosterops","palauensis","(Reichenow, 1915)","Near Threatened","Decreasing","Global"
"6160",10683,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Hypocryptadius cinnamomeus","Cinnamon Ibon",70,0,0,0,0,0,30,0,0,0,"Invertebrate","Ref_13","A","Carolina",0,0,0,33,33,33,0,0,"Ref_51",1,"Christian",0,30,"Dunning08",1,"","","Hypocryptadius cinnamomeus",94412880,22714344,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","PASSERIDAE","Hypocryptadius","cinnamomeus","Hartert, 1903","Least Concern","Decreasing","Global"
"6161",10691,"Passeriformes","Passeriformes","Sylviidae","Old World warblers",161,"BL3","Tesia olivea","Slaty-bellied Tesia",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","B","Jennifer",0,0,0,100,0,0,0,0,"Ref_11",1,"Jessica",0,7,"Dunning08",1,"","","Tesia olivea",94413244,22714350,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","SCOTOCERCIDAE","Tesia","olivea","(McClelland, 1840)","Least Concern","Stable","Global"
"6162",10692,"Passeriformes","Passeriformes","Sylviidae","Old World warblers",161,"BL3","Tesia cyaniventer","Grey-bellied Tesia",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","B","Jennifer",0,0,40,40,20,0,0,0,"Ref_11",1,"Jessica",0,9.7,"Dunning08",1,"","","Tesia cyaniventer",94413464,22714353,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","SCOTOCERCIDAE","Tesia","cyaniventer","Hodgson, 1837","Least Concern","Stable","Global"
"6163",10694,"Passeriformes","Passeriformes","Sylviidae","Old World warblers",161,"BL3","Tesia superciliaris","Javan Tesia",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","B","Jennifer",0,0,50,50,0,0,0,0,"Ref_11",1,"Jessica",0,3.16,"PrimScale",1,"MarceloR","","Tesia superciliaris",132105957,22714356,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","SCOTOCERCIDAE","Tesia","superciliaris","(Bonaparte, 1850)","Least Concern","Stable","Global"
"6164",10696,"Passeriformes","Passeriformes","Sylviidae","Old World warblers",161,"BL3","Tesia everetti","Russet-capped Tesia",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","D1","Jennifer",0,0,33,33,33,0,0,0,"Ref_11",1,"Jessica",0,6.29,"PrimScale",1,"MarceloR","","Tesia everetti",94413834,22714359,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","SCOTOCERCIDAE","Tesia","everetti","(Hartert, 1897)","Least Concern","Stable","Global"
"6165",10698,"Passeriformes","Passeriformes","Sylviidae","Old World warblers",161,"BL3","Urosphena subulata","Timor Stubtail",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","B","Jennifer",0,0,100,0,0,0,0,0,"Ref_11",1,"Jessica",0,9,"PrimScale",1,"MarceloR","","Urosphena subulata",132106121,22714362,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","SCOTOCERCIDAE","Urosphena","subulata","(Sharpe, 1884)","Least Concern","Stable","Global"
"6166",10699,"Passeriformes","Passeriformes","Sylviidae","Old World warblers",161,"BL3","Urosphena whiteheadi","Bornean Stubtail",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","B","Jennifer",0,0,50,50,0,0,0,0,"Ref_11",1,"Jessica",0,9,"PrimScale",1,"MarceloR","","Urosphena whiteheadi",132106290,22714365,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","SCOTOCERCIDAE","Urosphena","whiteheadi","(Sharpe, 1888)","Least Concern","Stable","Global"
"6167",10700,"Passeriformes","Passeriformes","Sylviidae","Old World warblers",161,"BL3","Urosphena squameiceps","Asian Stubtail",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A","Jennifer",0,0,60,40,0,0,0,0,"Ref_11",1,"Jessica",0,9.3,"Dunning08",1,"","","Urosphena squameiceps",94414311,22714368,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","SCOTOCERCIDAE","Urosphena","squameiceps","(Swinhoe, 1863)","Least Concern","Stable","Global"
"6168",10712,"Passeriformes","Passeriformes","Sylviidae","Old World warblers",161,"BL3","Cettia major","Chestnut-crowned Bush-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","B","Jennifer",0,0,50,50,0,0,0,0,"Ref_11",1,"Jessica",0,13,"PrimScale",1,"MarceloR","","Cettia major",94416485,22714423,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","SCOTOCERCIDAE","Cettia","major","(Horsfield & Moore, 1854)","Least Concern","Decreasing","Global"
"6169",10718,"Passeriformes","Passeriformes","Sylviidae","Old World warblers",161,"BL3","Cettia brunnifrons","Grey-sided Bush-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A","Jennifer",0,0,50,50,0,0,0,0,"Ref_11",1,"Jessica",0,7.34,"Dunning08",1,"","","Cettia brunnifrons",94416870,22714440,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","SCOTOCERCIDAE","Cettia","brunnifrons","(Hodgson, 1845)","Least Concern","Stable","Global"
"6170",10719,"Passeriformes","Passeriformes","Sylviidae","Old World warblers",161,"BL3","Cettia cetti","Cetti's Warbler",90,0,0,0,0,0,0,0,10,0,"Invertebrate","Ref_11","A","Jennifer",0,0,80,20,0,0,0,0,"Ref_11",1,"Jessica",0,13.22,"Dunning08",1,"","","Cettia cetti",111073290,22714445,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","SCOTOCERCIDAE","Cettia","cetti","(Temminck, 1820)","Least Concern","Increasing","Global"
"6171",10721,"Passeriformes","Passeriformes","Sylviidae","Old World warblers",161,"BL3","Bradypterus baboecala","African Bush-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A","Jennifer",0,0,20,80,0,0,0,0,"Ref_11",1,"Jessica",0,12.85,"Dunning08",1,"","","Bradypterus baboecala",118742815,103793989,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","LOCUSTELLIDAE","Bradypterus","baboecala","(Vieillot, 1817)","Least Concern","Stable","Global"
"6172",10722,"Passeriformes","Passeriformes","Sylviidae","Old World warblers",161,"BL3","Bradypterus grandis","Dja River Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","D1","Jennifer",0,0,0,100,0,0,0,0,"Ref_11",1,"Jessica",0,18.5,"Dunning08",1,"","","Bradypterus grandis",94417340,22714454,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","LOCUSTELLIDAE","Bradypterus","grandis","Ogilvie-Grant, 1917","Near Threatened","Decreasing","Global"
"6173",10723,"Passeriformes","Passeriformes","Sylviidae","Old World warblers",161,"BL3","Bradypterus carpalis","White-winged Scrub-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A","Jennifer",0,0,0,100,0,0,0,0,"Ref_11",1,"Jessica",0,22.37,"Dunning08",1,"","","Bradypterus carpalis",94417565,22714461,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","LOCUSTELLIDAE","Bradypterus","carpalis","Chapin, 1916","Least Concern","Decreasing","Global"
