assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
92773628,22678440,Aburria aburri,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Aburria,aburri,,,,"(Lesson, 1828)",Near Threatened,C1+2a(i),3.1,Decreasing,Global
92774138,22678446,Chamaepetes goudotii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Chamaepetes,goudotii,,,,"(Lesson, 1828)",Least Concern,,3.1,Decreasing,Global
92774326,22678449,Penelopina nigra,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Penelopina,nigra,,,,"(Fraser, 1852)",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
92774672,22678453,Oreophasis derbianus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Oreophasis,derbianus,,,,"Gray, 1844",Endangered,C2a(i),3.1,Decreasing,Global
92775039,22678461,Nothocrax urumutum,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Nothocrax,urumutum,,,,"(Spix, 1825)",Least Concern,,3.1,Decreasing,Global
92775236,22678464,Mitu tomentosum,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Mitu,tomentosum,,,,"(Spix, 1825)",Near Threatened,A3c,3.1,Decreasing,Global
92775486,22678472,Mitu salvini,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Mitu,salvini,,,,"(Reinhardt, 1879)",Least Concern,,3.1,Decreasing,Global
92775671,22678478,Mitu tuberosum,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Mitu,tuberosum,,,,"(Spix, 1825)",Least Concern,,3.1,Decreasing,Global
92776062,22678497,Pauxi pauxi,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Pauxi,pauxi,,,,"(Linnaeus, 1766)",Endangered,C2a(i),3.1,Decreasing,Global
92776389,22678521,Crax rubra,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Crax,rubra,,,,"Linnaeus, 1758",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
92777326,22678534,Crax alector,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Crax,alector,,,,"Linnaeus, 1766",Vulnerable,A3c,3.1,Decreasing,Global
92777596,22678537,Crax globulosa,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Crax,globulosa,,,,"Spix, 1825",Endangered,A2d+3d+4d;C2a(i),3.1,Decreasing,Global
92777952,22678544,Crax blumenbachii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Crax,blumenbachii,,,,"Spix, 1825",Endangered,"B1ab(i,ii,iii,v);C2a(i);D",3.1,Decreasing,Global
92778438,22678555,Aepypodius arfakianus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Aepypodius,arfakianus,,,,"(Salvadori, 1877)",Least Concern,,3.1,Stable,Global
92778607,22678559,Aepypodius bruijnii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Aepypodius,bruijnii,,,,"(Oustalet, 1880)",Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(ii)",3.1,Decreasing,Global
92778926,22678564,Talegalla cuvieri,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Talegalla,cuvieri,,,,"Lesson, 1828",Least Concern,,3.1,Decreasing,Global
92779092,22678568,Talegalla fuscirostris,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Talegalla,fuscirostris,,,,"Salvadori, 1877",Least Concern,,3.1,Decreasing,Global
92779263,22678572,Talegalla jobiensis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Talegalla,jobiensis,,,,"Meyer, 1874",Least Concern,,3.1,Decreasing,Global
92779438,22678576,Macrocephalon maleo,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Macrocephalon,maleo,,,,"Müller, 1846",Endangered,A2bcde+3bcde+4bcde,3.1,Decreasing,Global
92779885,22678583,Megapodius nicobariensis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Megapodius,nicobariensis,,,,"Blyth, 1846",Vulnerable,C2a(i);D1,3.1,Decreasing,Global
92780215,22678588,Megapodius cumingii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Megapodius,cumingii,,,,"Dillwyn, 1853",Least Concern,,3.1,Decreasing,Global
92780409,22678593,Megapodius bernsteinii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Megapodius,bernsteinii,,,,"Schlegel, 1866",Vulnerable,A2cde+3cde+4cde,3.1,Decreasing,Global
92780753,22678602,Megapodius freycinet,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Megapodius,freycinet,,,,"Gaimard, 1823",Least Concern,,3.1,Decreasing,Global
92780941,22678607,Megapodius decollatus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Megapodius,decollatus,,,,"Oustalet, 1878",Least Concern,,3.1,Stable,Global
92781287,22678615,Megapodius layardi,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Megapodius,layardi,,,,"Tristram, 1879",Vulnerable,C2a(i),3.1,Decreasing,Global
92781640,22678620,Megapodius laperouse,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Megapodius,laperouse,,,,"Gaimard, 1823",Endangered,"B1ab(ii,iii,iv,v)",3.1,Decreasing,Global
92782396,22678632,Eulipoa wallacei,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Eulipoa,wallacei,,,,"(Gray, 1860)",Vulnerable,A2cde+3cde+4cde,3.1,Decreasing,Global
92782728,22678646,Leipoa ocellata,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Leipoa,ocellata,,,,"Gould, 1840",Vulnerable,A2bce+3ce+4bce,3.1,Decreasing,Global
92783114,22678649,Lerwa lerwa,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lerwa,lerwa,,,,"(Hodgson, 1833)",Least Concern,,3.1,Decreasing,Global
92783316,22678657,Ammoperdix heyi,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Ammoperdix,heyi,,,,"(Temminck, 1825)",Least Concern,,3.1,Stable,Global
92783560,22678667,Tetraogallus tibetanus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Tetraogallus,tibetanus,,,,"Gould, 1854",Least Concern,,3.1,Stable,Global
92783743,22678670,Tetraogallus altaicus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Tetraogallus,altaicus,,,,"(Gebler, 1836)",Least Concern,,3.1,Decreasing,Global
92784182,22678676,Tetraophasis obscurus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Tetraophasis,obscurus,,,,"(Verreaux, 1869)",Least Concern,,3.1,Decreasing,Global
92784346,22678680,Tetraophasis szechenyii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Tetraophasis,szechenyii,,,,"Madarász, 1885",Least Concern,,3.1,Unknown,Global
92784515,22678698,Alectoris philbyi,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Alectoris,philbyi,,,,"Lowe, 1934",Least Concern,,3.1,Stable,Global
92784709,22678703,Alectoris magna,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Alectoris,magna,,,,"(Przewalski, 1876)",Least Concern,,3.1,Decreasing,Global
92784875,22678714,Alectoris melanocephala,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Alectoris,melanocephala,,,,"(Rüppell, 1835)",Least Concern,,3.1,Stable,Global
92785072,22678722,Francolinus pictus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Francolinus,pictus,,,,"(Jardine & Selby, 1828)",Least Concern,,3.1,Decreasing,Global
92785250,22678725,Francolinus pintadeanus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Francolinus,pintadeanus,,,,"(Scopoli, 1786)",Least Concern,,3.1,Stable,Global
92785771,22678733,Francolinus gularis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Francolinus,gularis,,,,"(Temminck, 1815)",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
92786419,22678740,Peliperdix albogularis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Peliperdix,albogularis,,,,"(Hartlaub, 1854)",Least Concern,,3.1,Stable,Global
92786646,22678744,Peliperdix schlegelii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Peliperdix,schlegelii,,,,"(Heuglin, 1863)",Least Concern,,3.1,Stable,Global
92786819,22678748,Peliperdix lathami,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Peliperdix,lathami,,,,"(Hartlaub, 1854)",Least Concern,,3.1,Decreasing,Global
92787092,22678752,Dendroperdix sephaena,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Dendroperdix,sephaena,,,,"(Smith, 1836)",Least Concern,,3.1,Stable,Global
92787372,22678756,Scleroptila streptophora,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Scleroptila,streptophora,,,,"(Ogilvie-Grant, 1891)",Near Threatened,A2bcd+3bcd+4bcd; C1,3.1,Decreasing,Global
92787669,22678760,Scleroptila finschi,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Scleroptila,finschi,,,,"(Barboza du Bocage, 1881)",Least Concern,,3.1,Unknown,Global
92787853,22678764,Scleroptila afra,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Scleroptila,afra,,,,"(Latham, 1790)",Least Concern,,3.1,Stable,Global
92788045,22678769,Scleroptila levaillantii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Scleroptila,levaillantii,,,,"(Valenciennes, 1825)",Least Concern,,3.1,Stable,Global
92788267,22678790,Scleroptila gutturalis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Scleroptila,gutturalis,,,,"(Rüppell, 1835)",Least Concern,,3.1,Stable,Global
92788815,22678799,Pternistis hartlaubi,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,hartlaubi,,,,"(Bocage, 1869)",Least Concern,,3.1,Stable,Global
92788993,22678803,Pternistis bicalcaratus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,bicalcaratus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
92789284,22678807,Pternistis clappertoni,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,clappertoni,,,,"(Children, 1826)",Least Concern,,3.1,Decreasing,Global
92789533,22678811,Pternistis icterorhynchus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,icterorhynchus,,,,"(Heuglin, 1863)",Least Concern,,3.1,Stable,Global
92790026,22678819,Pternistis adspersus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,adspersus,,,,"(Waterhouse, 1838)",Least Concern,,3.1,Stable,Global
92790642,22678831,Pternistis natalensis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,natalensis,,,,"(Smith, 1834)",Least Concern,,3.1,Stable,Global
92790866,22678835,Pternistis ahantensis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,ahantensis,,,,"(Temminck, 1851)",Least Concern,,3.1,Decreasing,Global
92791112,22678839,Pternistis squamatus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,squamatus,,,,"(Cassin, 1857)",Least Concern,,3.1,Decreasing,Global
92791375,22678843,Pternistis griseostriatus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,griseostriatus,,,,"(Ogilvie-Grant, 1890)",Least Concern,,3.1,Decreasing,Global
92791674,22678847,Pternistis leucoscepus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,leucoscepus,,,,"(Gray, 1867)",Least Concern,,3.1,Decreasing,Global
92791903,22678851,Pternistis rufopictus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,rufopictus,,,,"(Reichenow, 1867)",Least Concern,,3.1,Decreasing,Global
92792338,22678860,Pternistis swainsonii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,swainsonii,,,,"(Smith, 1836)",Least Concern,,3.1,Stable,Global
92793299,22678887,Pternistis jacksoni,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,jacksoni,,,,"(Ogilvie-Grant, 1891)",Least Concern,,3.1,Stable,Global
92793461,22678891,Pternistis camerunensis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,camerunensis,,,,"(Alexander, 1909)",Endangered,"B1ab(i,ii,iii,v); C2a(ii)",3.1,Decreasing,Global
92793729,22678896,Pternistis swierstrai,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,swierstrai,,,,"(Roberts, 1929)",Endangered,"B2ab(i,ii,iii,v);C2a(i)",3.1,Decreasing,Global
92794026,22678901,Xenoperdix udzungwensis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Xenoperdix,udzungwensis,,,,"Dinesen, Lehmberg, Svendsen &amp; Fjeldså, 1994",Endangered,B1ab(v),3.1,Stable,Global
92794303,22678916,Perdix dauurica,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Perdix,dauurica,,,,"(Pallas, 1811)",Least Concern,,3.1,Decreasing,Global
92794533,22678919,Perdix hodgsoniae,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Perdix,hodgsoniae,,,,"(Hodgson, 1857)",Least Concern,,3.1,Stable,Global
92794900,22678934,Melanoperdix niger,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Melanoperdix,niger,,,,"(Vigors, 1829)",Vulnerable,A2c+3c+4c,3.1,Decreasing,Global
92795607,22678952,Coturnix pectoralis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Coturnix,pectoralis,,,,"Gould, 1837",Least Concern,,3.1,Increasing,Global
92795779,22678955,Coturnix novaezelandiae,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Coturnix,novaezelandiae,,,,"Quoy & Gaimard, 1830",Extinct,,3.1,,Global
92795981,22678958,Coturnix coromandelica,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Coturnix,coromandelica,,,,"(Gmelin, 1789)",Least Concern,,3.1,Stable,Global
92796214,22678961,Coturnix delegorguei,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Coturnix,delegorguei,,,,"Delegorgue, 1847",Least Concern,,3.1,Stable,Global
92796647,22678965,Synoicus ypsilophorus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Synoicus,ypsilophorus,,,,"(Bosc, 1792)",Least Concern,,3.1,Decreasing,Global
92796857,22678971,Synoicus adansonii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Synoicus,adansonii,,,,"(Verreaux &amp; Verreaux, 1851)",Least Concern,,3.1,Stable,Global
92797212,22678979,Synoicus chinensis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Synoicus,chinensis,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
92797522,22678993,Anurophasis monorthonyx,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Anurophasis,monorthonyx,,,,"van Oort, 1910",Near Threatened,"B1ab(iii,v);C2a(i);D2",3.1,Decreasing,Global
92797941,22679002,Perdicula argoondah,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Perdicula,argoondah,,,,"(Sykes, 1832)",Least Concern,,3.1,Decreasing,Global
92798106,22679007,Perdicula erythrorhyncha,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Perdicula,erythrorhyncha,,,,"(Sykes, 1832)",Least Concern,,3.1,Stable,Global
92798815,22679020,Arborophila rufogularis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Arborophila,rufogularis,,,,"(Blyth, 1850)",Least Concern,,3.1,Decreasing,Global
92799033,22679023,Arborophila atrogularis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Arborophila,atrogularis,,,,"(Blyth, 1850)",Near Threatened,C1+2a(i),3.1,Decreasing,Global
92799285,22679026,Arborophila crudigularis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Arborophila,crudigularis,,,,"(Swinhoe, 1864)",Least Concern,,3.1,Decreasing,Global
92799504,22679029,Arborophila mandellii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Arborophila,mandellii,,,,"Hume, 1874",Vulnerable,C2a(i),3.1,Decreasing,Global
92799833,22679032,Arborophila brunneopectus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Arborophila,brunneopectus,,,,"(Blyth, 1855)",Least Concern,,3.1,Decreasing,Global
92800034,22679035,Arborophila rufipectus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Arborophila,rufipectus,,,,"Boulton, 1932",Endangered,C2a(i),3.1,Decreasing,Global
92800662,22679044,Arborophila javanica,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Arborophila,javanica,,,,"(Gmelin, 1879)",Least Concern,,3.1,Decreasing,Global
92800839,22679047,Arborophila hyperythra,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Arborophila,hyperythra,,,,"(Sharpe, 1879)",Least Concern,,3.1,Decreasing,Global
92801007,22679050,Arborophila gingica,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Arborophila,gingica,,,,"(Gmelin, 1789)",Near Threatened,C1+2a(i),3.1,Decreasing,Global
92801643,22679057,Arborophila cambodiana,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Arborophila,cambodiana,,,,"Delacour & Jabouille, 1928",Least Concern,,3.1,Decreasing,Global
92802107,22679063,Arborophila ardens,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Arborophila,ardens,,,,"(Styan, 1892)",Vulnerable,"A2cd;B1ab(ii,iii,iv,v);C2a(i)",3.1,Decreasing,Global
92802432,22679094,Caloperdix oculeus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Caloperdix,oculeus,,,,"(Temminck, 1815)",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global
92802696,22679103,Haematortyx sanguiniceps,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Haematortyx,sanguiniceps,,,,"Sharpe, 1879",Least Concern,,3.1,Decreasing,Global
92802856,22679106,Rollulus rouloul,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Rollulus,rouloul,,,,"(Scopoli, 1786)",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global
92803123,22679110,Ptilopachus petrosus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,ODONTOPHORIDAE,Ptilopachus,petrosus,,,,"(Gmelin, 1789)",Least Concern,,3.1,Stable,Global
92803444,22679114,Bambusicola fytchii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Bambusicola,fytchii,,,,"Anderson, 1871",Least Concern,,3.1,Decreasing,Global
92803652,22679131,Galloperdix spadicea,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Galloperdix,spadicea,,,,"(Gmelin, 1789)",Least Concern,,3.1,Stable,Global
92803814,22679134,Galloperdix lunulata,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Galloperdix,lunulata,,,,"(Valenciennes, 1825)",Least Concern,,3.1,Stable,Global
92803967,22679137,Galloperdix bicalcarata,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Galloperdix,bicalcarata,,,,"(Forster, 1781)",Least Concern,,3.1,Decreasing,Global
92804363,22679144,Ithaginis cruentus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Ithaginis,cruentus,,,,"(Hardwicke, 1821)",Least Concern,,3.1,Decreasing,Global
92804874,22679157,Tragopan satyra,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Tragopan,satyra,,,,"(Linnaeus, 1758)",Near Threatened,C1,3.1,Decreasing,Global
92805480,22679169,Tragopan temminckii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Tragopan,temminckii,,,,"(Gray, 1831)",Least Concern,,3.1,Decreasing,Global
92805668,22679172,Tragopan caboti,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Tragopan,caboti,,,,"(Gould, 1857)",Vulnerable,C2a(i),3.1,Decreasing,Global
92805983,22679179,Pucrasia macrolopha,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pucrasia,macrolopha,,,,"(Lesson, 1829)",Least Concern,,3.1,Decreasing,Global
92806166,22679182,Lophophorus impejanus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lophophorus,impejanus,,,,"(Latham, 1790)",Least Concern,,3.1,Decreasing,Global
92806372,22679185,Lophophorus sclateri,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lophophorus,sclateri,,,,"Jerdon, 1870",Vulnerable,C2a(i),3.1,Decreasing,Global
92806697,22679192,Lophophorus lhuysii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lophophorus,lhuysii,,,,"Geoffroy Saint-Hilaire, 1866",Vulnerable,C2a(i),3.1,Decreasing,Global
92806965,22679199,Gallus gallus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Gallus,gallus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
92807338,22679203,Gallus sonneratii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Gallus,sonneratii,,,,"Temminck, 1813",Least Concern,,3.1,Decreasing,Global
92807515,22679209,Gallus lafayettii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Gallus,lafayettii,,,,"Lesson, 1831",Least Concern,,3.1,Stable,Global
92807873,22679217,Lophura leucomelanos,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lophura,leucomelanos,,,,"(Latham, 1790)",Least Concern,,3.1,Decreasing,Global
92808107,22679220,Lophura nycthemera,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lophura,nycthemera,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
92808547,22679274,Lophura diardi,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lophura,diardi,,,,"(Bonaparte, 1856)",Least Concern,,3.1,Decreasing,Global
92808853,22679278,Lophura bulweri,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lophura,bulweri,,,,"(Sharpe, 1874)",Vulnerable,A2cd+3cd+4cd;C2a(i),3.1,Decreasing,Global
92809416,22679292,Crossoptilon crossoptilon,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Crossoptilon,crossoptilon,,,,"(Hodgson, 1838)",Near Threatened,C1+2a(i),3.1,Decreasing,Global
92809690,22679299,Crossoptilon mantchuricum,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Crossoptilon,mantchuricum,,,,"Swinhoe, 1863",Vulnerable,C2a(i),3.1,Decreasing,Global
92810024,22679307,Crossoptilon auritum,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Crossoptilon,auritum,,,,"(Pallas, 1811)",Least Concern,,3.1,Stable,Global
92810598,22679325,Syrmaticus ellioti,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Syrmaticus,ellioti,,,,"(Swinhoe, 1872)",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global
92810936,22679330,Syrmaticus humiae,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Syrmaticus,humiae,,,,"(Hume, 1881)",Near Threatened,C2a(i),3.1,Decreasing,Global
92811293,22679336,Syrmaticus mikado,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Syrmaticus,mikado,,,,"(Ogilvie-Grant, 1906)",Near Threatened,B1ab(iii); C1+2a(i),3.1,Decreasing,Global
92811551,22679340,Syrmaticus soemmerringii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Syrmaticus,soemmerringii,,,,"(Temminck, 1830)",Near Threatened,A2cde+3cde+4cde,3.1,Decreasing,Global
92812514,22679361,Polyplectron chalcurum,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Polyplectron,chalcurum,,,,"Lesson, 1831",Least Concern,,3.1,Decreasing,Global
92812683,22679365,Polyplectron inopinatum,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Polyplectron,inopinatum,,,,"(Rothschild,1903)",Vulnerable,"B1ab(ii,iii,iv,v);C2a(i)",3.1,Decreasing,Global
92812961,22679372,Polyplectron germaini,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Polyplectron,germaini,,,,"Elliot, 1866",Near Threatened,C2a(i),3.1,Decreasing,Global
92813247,22679385,Polyplectron malacense,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Polyplectron,malacense,,,,"(Scopoli, 1786)",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
92814166,22679430,Afropavo congensis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Afropavo,congensis,,,,"Chapin, 1936",Vulnerable,C2a(i),3.1,Decreasing,Global
92814454,22679435,Pavo cristatus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pavo,cristatus,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
92815595,22679483,Lyrurus mlokosiewiczi,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lyrurus,mlokosiewiczi,,,,"(Taczanowski, 1875)",Near Threatened,A3cde,3.1,Decreasing,Global
92815954,22679491,Tetrao urogalloides,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Tetrao,urogalloides,,,,"Middendorff, 1851",Least Concern,,3.1,Decreasing,Global
92816586,22679503,Centrocercus urophasianus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Centrocercus,urophasianus,,,,"(Bonaparte, 1827)",Near Threatened,A2bcd+3bcd+4bcd,3.1,Decreasing,Global
